&	CC	O
Branding.	NNP	O
.	.	O
Create	NNP	O
such	JJ	O
User	NNP	O
Interface	NNP	O
for	IN	O
Product	NNP	O
that	WDT	O
matches	VBZ	O
or	CC	O
create	VB	O
design	NN	O
trends.	NN	O
.	.	O
Projects:	NNP	O
NJProperty	NNP	ORG
Website	NNP	O
Development	NNP	O
in	IN	O
WordPress	NNP	SKILL
Theme	NNP	SKILL
Integration	NNP	SKILL
&	CC	O
User	NNP	SKILL
Interface	NNP	SKILL
Designing	NNP	O
for	IN	O
Plugins	NNP	O
College	NNP	O
Website	NNP	O
Developement	NNP	O
Voltech	NNP	ORG
Engineers	NNP	ORG
Website	NNP	O
&	CC	O
Corporate	NNP	O
Identity	NNP	O
Designing.	NNP	O
.	.	O
Jeslot	NNP	O
Technology	NNP	O
Corporate	NNP	O
Identity	NNP	O
Designing.	NNP	O
.	.	O
ABJ	NNP	ORG
Advisors	NNP	ORG
Website	NNP	SKILL
Designing.	NNP	SKILL
.	.	O
Image	NNP	SKILL
Editing	NNP	SKILL
&	CC	O
Filtering	NNP	SKILL
for	IN	O
Foreign	NNP	O
Clients	NNP	O
Klicksoft	NNP	SKILL
Solutions	NNP	SKILL
Position:	NNP	O
Web	NNP	DESIG
Designer	NNP	DESIG
Location:	NNP	O
Ahmedabad	NNP	LOC
Working	NNP	O
Duration:	NNP	O
August	NNP	DATE
2010	CD	DATE
to	TO	DATE
January	NNP	DATE
2011	CD	DATE
(0	NNP	WRKEX
years	NNS	WRKEX
and	CC	O
6	CD	ORG
Months)	NNP	ORG
Finally	NNP	O
I	PRP	O
got	VBD	O
a	DT	O
break	NN	O
as	IN	O
a	DT	O
Web	NNP	O
Designer.	NNP	O
.	.	O
Here	RB	O
i	NN	O
was	VBD	O
responsible	JJ	O
for	IN	O
web	JJ	O
presence	NN	O
for	IN	O
the	DT	O
company	NN	O
as	RB	O
well	RB	O
as	IN	O
for	IN	O
their	PRP$	O
respected	VBN	O
clients.	NN	O
.	.	O
Role:	NNP	O
HTML	NNP	SKILL
editing	VBG	O
&	CC	O
creation	NN	O
Engage	NNP	O
technical	JJ	O
team	NN	O
stakeholders	NNS	O
for	IN	O
feedback	NN	O
Usability	NNP	O
testing	VBG	O
Post	NNP	O
deployment	NN	O
evaluations	NNS	O
Responsibility:	NNP	O
Website	NNP	O
User	NNP	O
Interface	NNP	O
Designing	NNP	O
Website	NNP	O
HTML	NNP	SKILL
Development	NNP	SKILL
with	IN	O
CSS	NNP	SKILL
&	CC	O
jQuery	NN	SKILL
Co-ordinate	NN	O
with	IN	O
Clients	NNS	O
for	IN	O
Design	NNP	O
&	CC	O
Development	NNP	O
Confirmation	NNP	O
and	CC	O
Change	NNP	O
Request	NNP	O
Discussion.	NNP	O
.	.	O
Projects:	NNP	O
MMS	NNP	ORG
â€“	NNP	O
Mahavir	NNP	ORG
Mobile	NNP	ORG
Shop	NNP	ORG
-	:	O
IOS	NNP	O
Tablet	NNP	O
App	NNP	O
for	IN	O
Mobile	NNP	O
Selling	NNP	O
Shop	NNP	O
Genesis	NNP	ORG
-	:	O
Abroad	NN	O
Education	NNP	O
Firm	NNP	O
Website	NNP	O
Share	NNP	O
Bazar	NNP	O
Website	NNP	O
Kampus	NNP	ORG
Landing	NNP	ORG
Position:	NNP	O
S.E.O.	NNP	DESIG
.	.	O
Location:	NNP	O
Ahmedabad	NNP	LOC
Working	NNP	O
Duration:	NNP	O
June	NNP	DATE
2010	CD	DATE
to	TO	O
August	NNP	DATE
2010	CD	DATE
(0	NN	WRKEX
years	NNS	WRKEX
and	CC	WRKEX
2	CD	WRKEX
Months)	NNP	WRKEX
Well	NNP	O
I	PRP	O
Started	VBD	O
my	PRP$	O
professional	JJ	O
career	NN	O
as	IN	O
an	DT	O
S.E.O.	NN	DESIG
.	.	O
As	IN	O
I	PRP	O
am	VBP	O
not	RB	O
interested	JJ	O
in	IN	O
SEO	NNP	O
stuff	NN	O
so	RB	O
I	PRP	O
left	VBD	O
this	DT	O
job	NN	O
but	CC	O
for	IN	O
two	CD	O
months	NNS	O
i	JJ	O
worked	VBD	O
with	IN	O
kampus	NN	O
landing	NN	O
i	NN	O
gave	VBD	O
my	PRP$	O
100%	CD	O
learned	VBD	O
many	JJ	O
things	NNS	O
in	IN	O
SEO.	NNP	O
.	.	O
Role:	NNP	O
S.E.O.	NNP	DESIG
.	.	O
Responsibility:	NNP	O
Bookmarking	NNP	O
for	IN	O
Company	NNP	O
Website	NNP	O
SEO	NNP	O
Blog	NNP	O
Posting	NNP	O
Page	NNP	O
Ranking	NNP	O
Classified	NNP	O
Submitting	NNP	O
Projects:	NNP	O
SEO	NNP	O
for	IN	O
Kampus	NNP	ORG
Landing	NNP	ORG
Company	NNP	O
EDUCATION	NNP	EDU
Qualification:	NNP	EDU
Bachelors	NNP	EDU
of	IN	O
Engineering	NNP	EDU
in	IN	O
Computers	NNP	EDU
Duration:	NNP	O
August	NNP	DATE
2005	CD	DATE
to	TO	O
May	NNP	DATE
2009	CD	DATE
As	IN	O
an	DT	O
Educational	NNP	O
Qualification	NNP	O
I	PRP	O
am	VBP	O
a	DT	O
Computer	NNP	EDU
Engineer.	NNP	EDU
.	.	O
Basic	NNP	O
knowledge	NN	O
of	IN	O
Engineering	NNP	O
helps	VBZ	O
me	PRP	O
a	DT	O
lot	NN	O
in	IN	O
designing.	NN	O
.	.	O
To	TO	O
understand	VB	O
and	CC	O
write	VB	O
a	DT	O
JavaScript	NNP	SKILL
bit	NN	O
easy	JJ	O
for	IN	O
me	PRP	O
as	RB	O
well	RB	O
as	IN	O
creating	VBG	O
a	DT	O
WordPress	JJ	SKILL
theme	NN	SKILL
with	IN	O
admin	JJ	O
control	NN	O
is	VBZ	O
also	RB	O
not	RB	O
a	DT	O
big	JJ	O
deal	NN	O
for	IN	O
me.	NN	O
.	.	O
I	PRP	O
do	VBP	O
create	VB	SKILL
Plugins	NNP	SKILL
with	IN	O
help	NN	O
of	IN	O
technology	NN	O
like	IN	O
Angular	NNP	SKILL
JS	NNP	SKILL
and	CC	O
React	NNP	SKILL
JS	NNP	SKILL
PORTFOLIO	NNP	O
HOBBIES	NNP	O
Watching	NNP	O
Movies	NNP	O
Photography	NNP	O
Sketching	NNP	O
Music	NNP	O
Cricket	NNP	O
Biking	NNP	O
Astronomy	NNP	O
Marital	NNP	O
Status	NNP	O
Single	NNP	O
.	.	O
Hiral	NNP	PERS
Parmar	NNP	PERS
CONTACT	NNP	O
WORK	NNP	O
EXPERIENCE	NNP	O
Hebbal	NNP	LOC
Industrial	NNP	LOC
area	NN	LOC
Mysore	NNP	LOC
570027	CD	LOC
Infosys	NNP	ORG
Web	NNP	DESIG
Developer	NNP	DESIG
1)Work	CD	O
Flow	NNP	O
Applications(Agile):	NNP	O
E-mail:	NNP	EMAIL
phiral246@gmail.com	NN	EMAIL
Phone:	NNP	PHONE
7022048293	CD	PHONE
May	NNP	DATE
2015	CD	DATE
â€”	NNP	O
Present	NNP	DATE
An	DT	O
applications	NNS	O
which	WDT	O
helps	VBZ	O
to	TO	O
process	VB	O
Work	NNP	O
Flow.	NNP	O
.	.	O
Role:	NNP	O
I've	NNS	O
worked	VBD	O
on	IN	O
5	CD	O
applications	NNS	O
entirely	RB	O
on	IN	O
FrontEnd	NNP	O
as	RB	O
well	RB	O
as	IN	O
BackEnd	NNP	O
and	CC	O
Helping	NNP	O
other	JJ	O
team	NN	O
mates	NNS	O
to	TO	O
complete	VB	O
modules	NN	O
coordinating	VBG	O
with	IN	O
on-site	JJ	O
and	CC	O
clients	NNS	O
directly	RB	O
Tools:	NNP	O
Visual	NNP	SKILL
Studio	NNP	SKILL
2013	CD	SKILL
SQL	NNP	SKILL
Server	NNP	SKILL
2012	CD	SKILL
workflowgen	NN	O
.Net	NN	SKILL
Framework.	NNP	SKILL
.	.	O
Technologies:	NNP	O
Frontend	NNP	O
JavaScript	NNP	SKILL
HTML	NNP	SKILL
jQuery	NN	SKILL
Materialize	NNP	O
CSS	NNP	SKILL
Angular	NNP	SKILL
Js	NNP	SKILL
ASP.net	NNP	SKILL
(BackEnd)	VBD	O
2)Design	CD	O
portal-MOS(Agile)	JJ	O
Technologies:	NNP	O
AngularJs	NNP	SKILL
JS	NNP	SKILL
Html	NNP	SKILL
CSS	NNP	SKILL
BootStrap	NNP	SKILL
online	VBP	O
material	NN	O
Shop	NNP	O
which	WDT	O
allows	VBZ	O
third	JJ	O
party	NN	O
vendors	NNS	O
to	TO	O
add	VB	O
items	NNS	O
to	TO	O
basket	VB	O
,	,	O
edit	NN	O
and	CC	O
delete	VB	O
it	PRP	O
as	RB	O
well	RB	O
there	EX	O
are	VBP	O
different	JJ	O
kind	NN	O
of	IN	O
baskets	NNS	O
which	WDT	O
vendors	NNS	O
can	MD	O
create	VB	O
based	VBN	O
on	IN	O
their	PRP$	O
authority	NN	O
access	NN	O
like	IN	O
official	JJ	O
and	CC	O
shared	VBD	O
basket	NN	O
as	RB	O
well	RB	O
you	PRP	O
can	MD	O
see	VB	O
the	DT	O
basket	NN	O
details	NNS	O
like	IN	O
who	WP	O
has	VBZ	O
created	VBN	O
that	IN	O
when	WRB	O
it	PRP	O
updated	VBD	O
last.	NN	O
.	.	O
Role:	NN	O
Requirements	NNS	SKILL
Analysis	NNP	SKILL
Design	NNP	SKILL
Coding	NNP	SKILL
Testing	NNP	SKILL
Deployment	NNP	SKILL
(Worked	VBD	O
on	IN	O
FrontEnd)	NNP	O
Technologies:	NNP	SKILL
JavaScript	NNP	SKILL
HTML	NNP	SKILL
jQuery	NN	SKILL
Materialize	NNP	O
CSS	NNP	SKILL
Angular	NNP	SKILL
Tools:	NNP	SKILL
NetBeans	NNP	SKILL
Apache	NNP	SKILL
SVN 	NNP	SKILL
3	CD	O
AssetSyncer:	NNP	O
A	NNP	O
cross-platform	NN	O
Windows	NNP	O
Mac	NNP	O
Linux	NNP	O
Desktop	NNP	O
application	NN	O
developed	VBD	O
in	IN	O
NodeJS	NNP	SKILL
Electron	NNP	SKILL
Framework.	NNP	SKILL
.	.	O
Functionalities	VBP	O
include:	VBP	O
Syncing	NNP	O
of	IN	O
large	JJ	O
chunk	NN	O
of	IN	O
Assets	NNP	O
data	NNS	O
to	TO	O
user's	VB	O
machine	NN	O
scheduled	VBN	O
and	CC	O
forced	VBN	O
syncing	NN	O
and	CC	O
timely	JJ	O
notification	NN	O
in	IN	O
user's	JJ	O
Notification	NNP	O
center	NN	O
Tray	NN	O
area	NN	O
Technologies:	NNP	O
NodeJs	NNP	SKILL
ElectronJS	NNP	SKILL
4)Leave	CD	O
Application:	NNP	O
Web	NNP	O
Portal	NNP	O
through	IN	O
which	WDT	O
user	NN	O
can	MD	O
Apply	VB	O
for	IN	O
a	DT	O
Leave	NNP	O
And	CC	O
can	MD	O
View	NNP	O
applied	VBD	O
Leaves.	NNP	O
.	.	O
Applied	VB	O
leaves	NNP	O
Will	MD	O
be	VB	O
sent	VBN	O
to	TO	O
the	DT	O
Proper	NNP	O
Approver	NNP	O
who	WP	O
can	MD	O
approve	VB	O
or	CC	O
reject	VB	O
Leave.	NNP	O
.	.	O
Technologies:	NNP	O
ASP	NNP	O
MVC4	NNP	SKILL
Html	NNP	SKILL
CSS	NNP	SKILL
Bootstrap	NNP	SKILL
SQL	NNP	SKILL
server.	NN	O
.	.	O
BISAG	NNP	ORG
Web	NNP	DESIG
Developer	NNP	DESIG
Proximity	NNP	O
Analysis	NNP	O
using	VBG	O
GIS	NNP	O
based	VBN	O
open	JJ	O
source	NN	O
software:-	NN	O
Dec	NNP	DATE
2014	CD	DATE
â€”	NNP	O
March	NNP	DATE
2015	CD	DATE
Â·Publishing	VBG	O
maps	NNS	O
using	VBG	O
shape	NN	O
files	JJ	O
applying	VBG	O
different	JJ	O
sld	NN	O
(Style	JJ	O
Level	NNP	O
Descriptor)	NNP	O
Based	VBD	O
on	IN	O
Population	NNP	O
Buffer	NNP	O
Analysis	NNP	O
including	VBG	O
union	JJ	O
Intersection	NNP	O
and	CC	O
Multiple	NNP	O
buffers	NNS	O
which	WDT	O
will	MD	O
help	VB	O
to	TO	O
find	VB	O
schools	NN	O
hospital	NN	O
in	IN	O
buffer	NN	O
area	NN	O
drawn	VBN	O
by	IN	O
you	PRP	O
and	CC	O
can	MD	O
create	VB	O
reports.	NN	O
.	.	O
Â·Technologies	NNS	O
HTML	NNP	SKILL
CSS	NNP	SKILL
JavaScript	NNP	SKILL
JQuery	NNP	SKILL
Â·Environment:	NNP	O
-	:	O
Geoserver	NN	O
2.2.4	CD	O
Postgis	NNP	SKILL
PostgreSQL	NNP	SKILL
QUALIFICATIONS	NNP	O
Skills:	NNP	O
HTML	NNP	SKILL
CSS	NNP	SKILL
AngularJS	NNP	SKILL
Javascript	NNP	SKILL
JQuery	NNP	SKILL
NodeJS	NNP	SKILL
Bootstrap	NNP	SKILL
Materialize	NNP	SKILL
CSS	NNP	SKILL
C#	NNP	SKILL
.Net	NNP	SKILL
SQL	NNP	SKILL
Microsoft	NNP	SKILL
Certified	NNP	SKILL
HTML5CSSJavascriptJquery	NNP	SKILL
5	NNP	SKILL
CSS	NNP	SKILL
JavaScript	NNP	SKILL
JQuery	NNP	SKILL
Developer(70-480).	NNP	SKILL
.	.	O
Continued	JJ	O
Client	NNP	O
appreciation	NN	O
and	CC	O
Awarded	VBN	O
by	IN	O
Infosys	NNP	ORG
.	.	O
Hiral	NNP	PERS
Parmar	NNP	PERS
1	CD	O
EDUCATION	NNP	EDU
B.tech	NNP	EDU
Computer	NNP	EDU
science	VBD	EDU
Dharamsinh	NNP	ORG
Desai	NNP	ORG
university	NN	ORG
Nadiad	NNP	ORG
2011	CD	DATE
â€”	JJ	O
2015	CD	DATE
INTERESTS	NNP	O
Playing	NNP	O
Chess	NNP	O
Travelling	NNP	O
REFERENCES	NNP	O
References	NNP	O
available	JJ	O
upon	IN	O
request.	NN	O
.	.	O
Hiral	NNP	PERS
Parmar	NNP	PERS
2	CD	O
.	.	O
Shalini	NNP	PERS
K	NNP	PERS
Mobile:	NNP	PHONE
91	CD	PHONE
8123617540	CD	PHONE
+91	CD	PHONE
9019021261	CD	PHONE
MCA	NNP	EDU
2.6	CD	WRKEX
years	NN	WRKEX
Java	NNP	DESIG
Web	NNP	DESIG
Developer	NNP	DESIG
Currently	NNP	O
workings	VBZ	O
as	IN	O
software	NN	DESIG
engineer	NN	DESIG
with	IN	O
shree	JJ	ORG
vatsa	NNS	ORG
technology.	NN	ORG
.	.	O
More	JJR	WRKEX
than	IN	WRKEX
2.6	CD	WRKEX
years	NNS	WRKEX
of	IN	O
experience	NN	O
in	IN	O
the	DT	O
IT	NNP	O
industry	NN	O
in	IN	O
Client	NNP	O
Server	NNP	O
Application	NNP	O
with	IN	O
Java	NNP	SKILL
J2EE	NNP	SKILL
technologies.	NN	O
.	.	O
PROFESSIONAL	NNP	O
SUMMARY	NNP	O
More	JJR	WRKEX
than	IN	WRKEX
2.6	CD	WRKEX
year	NN	WRKEX
experience	NN	O
in	IN	O
Client/Server	NNP	O
application	NN	O
with	IN	O
Java	NNP	SKILL
J2EE	NNP	SKILL
technologies.	NN	O
.	.	O
I	PRP	O
have	VBP	O
3	CD	WRKEX
year	NN	WRKEX
experience	NN	WRKEX
as	IN	O
Trainer	NNP	DESIG
Lecturer	NNP	DESIG
Experience	NNP	O
in	IN	O
Web	NNP	SKILL
Development	NNP	SKILL
using	VBG	O
Java	NNP	SKILL
JSP	NNP	SKILL
JQuery	NNP	SKILL
and	CC	O
AJAX.	NNP	SKILL
.	.	O
Have	VBP	O
good	JJ	SKILL
understanding	NN	SKILL
on	IN	O
OOPS	NNP	SKILL
concepts.	NN	O
.	.	O
Proficiency	NN	O
in	IN	O
developing	VBG	SKILL
application	NN	SKILL
using	VBG	O
framework	NN	O
like	IN	O
Spring	NNP	SKILL
Struts	NNP	SKILL
and	CC	O
Hibernate.	NNP	SKILL
.	.	O
Experience	NN	O
with	IN	O
JSON	NNP	SKILL
building	NN	O
and	CC	O
processing	NN	O
Experience	NN	O
in	IN	O
version	NN	O
control	NN	O
using	VBG	O
SVN	NNP	SKILL
Good	NNP	O
hands	NNS	O
on	IN	O
experience	NN	O
with	IN	O
Web	NNP	SKILL
&	CC	O
Application	NNP	SKILL
Server	NNP	SKILL
Having	NNP	O
good	JJ	O
knowledge	NN	O
with	IN	O
Design	NNP	SKILL
Patterns	NNP	SKILL
Having	NNP	O
Strong	NNP	O
experience	NN	O
in	IN	O
databases	NNS	O
like	IN	O
MySQL	NNP	SKILL
PostgreSQL	NNP	SKILL
and	CC	O
Oracle	NNP	SKILL
Capable	NNP	O
to	TO	O
adopt	VB	O
new	JJ	O
technologies	NNS	O
quickly	RB	O
Ability	NNP	O
to	TO	O
perform	VB	O
individually	RB	O
in	IN	O
a	DT	O
team	NN	O
TECHINCAL	NNP	O
SKILLS	NNP	O
Programming	NNP	O
C	NNP	SKILL
C++	NNP	SKILL
Core	NNP	SKILL
Java	NNP	SKILL
Oops	NNP	SKILL
Web	NNP	SKILL
Technologies	NNPS	SKILL
JSP	NNP	SKILL
J2EE	NNP	SKILL
Data	NNP	O
Base	NNP	O
My	NNP	O
SQL	NNP	SKILL
Oracle	NNP	SKILL
PostgreSQL	NNP	SKILL
9.3	CD	SKILL
Client	NNP	SKILL
Side	NNP	SKILL
HTML	NNP	SKILL
JavaScript	NNP	SKILL
Servlets	NNP	SKILL
JQuery	NNP	SKILL
Ajax	NNP	SKILL
Bootstrap	NNP	SKILL
Frameworks	NNP	SKILL
Struts	NNP	SKILL
Spring	NNP	SKILL
Operating	NNP	O
System	NNP	O
Windows	NNP	SKILL
XP	NNP	SKILL
Windows	NNP	SKILL
7	CD	SKILL
Windows	NNP	SKILL
8.1	CD	SKILL
Linux	NNP	SKILL
Web	NNP	O
Application	NNP	O
Server	NNP	O
Apache	NNP	SKILL
Tomcat	NNP	SKILL
Software	NNP	O
Eclipse	NNP	SKILL
Web	NNP	O
Services	NNPS	O
REST	NNP	SKILL
EMPLOYEMENT	NNP	O
PROFILE	NNP	O
Currently	NNP	O
working	VBG	O
as	IN	O
Software	NNP	DESIG
Engineer	NNP	DESIG
with	IN	O
Shree	NNP	ORG
Vatsa	NNP	ORG
Technologies	NNPS	ORG
Pvt.Ltd.	NNP	ORG
.	.	O
from	IN	O
2014	CD	DATE
to	TO	DATE
till	VB	DATE
date	NN	DATE
I	PRP	O
worked	VBD	O
as	IN	O
Lecturer	NNP	DESIG
Trainer	NNP	DESIG
with	IN	O
Sahyadri	NNP	ORG
College	NNP	ORG
from	IN	O
2010	CD	DATE
to	TO	O
2013	CD	DATE
Academic	NNP	O
Details	NNP	O
Academics	NNP	EDU
MCA	NNP	EDU
â€“	NNP	O
Kuvempu	NNP	ORG
University	NNP	ORG
2009	CD	DATE
Interests	NNP	O
Travelling	NNP	O
PROJECT	NNP	O
PROFILE	NNP	O
1	CD	O
Title	NN	O
:	:	O
Document	NNP	O
Management	NNP	O
System	NNP	O
Client	NNP	O
:	:	O
ViewMyRecords	NNS	ORG
Technologies	NNS	ORG
:	:	O
Java	NNP	SKILL
Servlets	NNP	SKILL
JSP	NNP	SKILL
Spring	NNP	SKILL
MVC	NNP	SKILL
Struts	NNP	SKILL
Hibernate	NNP	SKILL
JQuery	NNP	SKILL
JavaScript	NNP	SKILL
AJAX	NNP	SKILL
and	CC	O
JSON	NNP	SKILL
Database	NNP	O
used	VBD	O
:	:	O
MySQL	NNP	SKILL
PostgreSQL	NNP	SKILL
9.3	CD	O
Role	NNP	O
:	:	O
Developer	NNP	DESIG
Team	NNP	O
Size	NNP	O
:	:	O
4	CD	O
Duration	NN	O
:	:	O
Aug	JJ	DATE
2014	CD	DATE
â€“	NN	O
Till	NNP	DATE
Date	NNP	O
Description	NNP	O
Basic	NNP	O
simple	VBD	O
intuitive	JJ	O
and	CC	O
user	JJ	O
friendly	JJ	O
product	NN	O
which	WDT	O
enables	VBZ	O
users	NNS	O
to	TO	O
store	VB	O
their	PRP$	O
documents	NNS	O
with	IN	O
ease	JJ	O
search	NN	O
retrieved	VBN	O
and	CC	O
share	NN	O
the	DT	O
same	JJ	O
with	IN	O
just	RB	O
few	JJ	O
clicks.	NNS	O
.	.	O
Interface	NN	O
with	IN	O
any	DT	O
legacy	NN	O
systems	NNS	O
(if	VBP	O
required)	NN	O
for	IN	O
a	DT	O
corporate	JJ	O
customer	NN	O
and	CC	O
enable	VB	O
to	TO	O
manage	VB	O
the	DT	O
documents	NNS	O
of	IN	O
their	PRP$	O
clients.	NN	O
.	.	O
Main	NNP	O
purpose	NN	O
of	IN	O
this	DT	O
project	NN	O
is	VBZ	O
to	TO	O
have	VB	O
a	DT	O
DMS	NNP	O
to	TO	O
cater	VB	O
different	JJ	O
verticals	NNS	O
of	IN	O
the	DT	O
industry	NN	O
which	WDT	O
provides	VBZ	O
services	NNS	O
across	IN	O
of	IN	O
managing	NN	O
documents	NNS	O
for	IN	O
an	DT	O
individual	JJ	O
Family	NNP	O
Professional	NNP	O
and	CC	O
Company	NNP	O
or	CC	O
group	NN	O
of	IN	O
individuals.	NN	O
.	.	O
Customerâ€™s	NNP	O
has	VBZ	O
to	TO	O
their	PRP$	O
account	NN	O
setup	NN	O
will	MD	O
have	VB	O
option	NN	O
to	TO	O
scan	JJ	O
and	CC	O
upload	JJ	O
their	PRP$	O
document/files	NNS	O
and	CC	O
store	VBD	O
them	PRP	O
through	IN	O
online	NN	O
and	CC	O
retrieve	VB	O
the	DT	O
document.	NN	O
.	.	O
Customer	NN	O
can	MD	O
share	NN	O
the	DT	O
document	NN	O
to	TO	O
another	DT	O
customer	NN	O
with	IN	O
securely.	NN	O
.	.	O
Customer	NNP	O
will	MD	O
be	VB	O
authority	NN	O
to	TO	O
grant	VB	O
access	NN	O
for	IN	O
any	DT	O
other	JJ	O
to	TO	O
view	VB	O
their	PRP$	O
document.	NN	O
.	.	O
If	IN	O
a	DT	O
customer	NN	O
wants	VBZ	O
to	TO	O
share	NN	O
their	PRP$	O
documents	NNS	O
to	TO	O
be	VB	O
viewed	VBN	O
or	CC	O
accessed	VBN	O
by	IN	O
anybody	NN	O
then	RB	O
they	PRP	O
should	MD	O
have	VB	O
option	NN	O
to	TO	O
setup	VB	O
the	DT	O
respective	NN	O
details	NNS	O
and	CC	O
share	NN	O
the	DT	O
required	JJ	O
documents	NNS	O
to	TO	O
be	VB	O
viewed.	JJ	O
.	.	O
Roles	NNP	O
&	CC	O
Responsibilities:	NNP	O
Designing	VB	SKILL
implementing	NN	SKILL
and	CC	O
maintaining	VBG	O
java	JJ	SKILL
application	NN	O
phases	NNS	O
Identify	NNP	O
opportunities	NNS	O
to	TO	O
fine-tune	JJ	SKILL
and	CC	O
optimize	JJ	O
applications	NNS	O
of	IN	O
java	NN	SKILL
developed	VBN	O
projects	NNS	O
Providing	VBG	O
technical	JJ	SKILL
support	NN	SKILL
and	CC	O
consultation	NN	SKILL
for	IN	O
java	NN	SKILL
application	NN	O
and	CC	O
infrastructure	NN	O
questions	NNS	O
Providing	VBG	O
direct	JJ	O
support	NN	O
to	TO	O
Development	NNP	O
Manager	NNP	O
efforts	NNS	O
as	IN	O
requested	JJ	O
Developing	NNP	O
implementing	NN	O
testing	VBG	O
and	CC	O
maintaining	VBG	O
application	NN	O
software	NN	O
working	VBG	O
with	IN	O
established	VBN	O
processes	NNS	O
Recommending	VBG	O
changes	NNS	O
to	TO	O
improve	VB	O
established	VBN	O
java	JJ	SKILL
application	NN	O
processes.	NN	O
.	.	O
Develop	NNP	SKILL
and	CC	O
execute	VB	SKILL
unit	NN	SKILL
test	NN	SKILL
plans.	NN	O
.	.	O
Support	NNP	O
formal	JJ	O
testing	NN	O
and	CC	O
resolve	VB	O
test	NN	O
defects.	NN	O
.	.	O
Developing	VBG	O
Java	NNP	SKILL
components	NNS	O
for	IN	O
the	DT	O
core	NN	O
business	NN	O
logic	VBD	O
Development	NNP	O
of	IN	O
presentation	NN	O
tier	NN	O
components	NNS	O
using	VBG	O
JSP	NNP	SKILL
Involved	NNP	O
in	IN	O
Writing	NNP	O
Business	NNP	O
Classes	NNP	O
for	IN	O
different	JJ	O
modules	NNS	O
Coded	VBD	O
for	IN	O
client	NN	O
side	NN	O
validation	NN	O
by	IN	O
using	VBG	O
JQuery	NNP	SKILL
Flexible	NNP	O
to	TO	O
learn	VB	O
new	JJ	O
programs	NNS	O
and	CC	O
script	NN	O
languages	NNS	O
Responsible	NNP	O
for	IN	O
the	DT	O
unit	NN	O
testing	NN	O
and	CC	O
integration	NN	O
testing	NN	O
of	IN	O
the	DT	O
system	NN	O
PROJECT	NNP	O
PROFILE	NNP	O
2	CD	O
Title	NN	O
:	:	O
Automation	NN	O
of	IN	O
the	DT	O
Finance	NNP	O
Section	NN	O
Accounts	NNS	O
in	IN	O
a	DT	O
University	NNP	O
Technology	NNP	O
:	:	O
Java	NNP	SKILL
J2EE	NNP	SKILL
JDBC	NNP	SKILL
JavaScript	NNP	SKILL
Servlets	NNP	SKILL
HTML	NNP	SKILL
Database	NNP	O
used	VBD	O
:	:	O
MySQL	NNP	SKILL
Server	NNP	SKILL
:	:	O
Apache	NNP	SKILL
Tomcat	NNP	SKILL
Tools	NNP	O
:	:	O
Eclipse	NNP	SKILL
(Helios)	NNP	SKILL
Role	NNP	O
:	:	O
Developer	NNP	O
Team	NNP	O
Size	NNP	O
:	:	O
4	CD	O
Duration	NN	O
:	:	O
Jan	NN	DATE
2014	CD	DATE
â€“	NNP	O
July	NNP	DATE
2014	CD	DATE
Description	NNP	O
The	DT	O
project	NN	O
is	VBZ	O
very	RB	O
useful	JJ	O
to	TO	O
the	DT	O
Finance	NNP	O
section	NN	O
of	IN	O
a	DT	O
University	NNP	O
to	TO	O
maintain	VB	O
their	PRP$	O
records	NNS	O
through	IN	O
computerization.	NN	O
.	.	O
This	DT	O
project	NN	O
has	VBZ	O
many	JJ	O
modules	NNS	O
which	WDT	O
separately	RB	DATE
maintain	VBP	O
details	NNS	O
of	IN	O
various	JJ	O
transaction	NN	O
like	IN	O
TA/DA	NNP	O
bill	NN	O
Distance	NNP	O
Education	NNP	O
bill	NN	O
Grants	NNP	O
details	NN	O
Budget	NNP	O
estimation	NN	O
etc.	NN	O
.	.	O
for	IN	O
various	JJ	O
academic	JJ	O
sections	NNS	O
and	CC	O
various	JJ	O
departments	NNS	O
in	IN	O
the	DT	O
university	NN	O
Roles	NNP	O
&	CC	O
Responsibilities:	NNP	O
As	IN	O
a	DT	O
Programmer	NNP	DESIG
I	PRP	O
was	VBD	O
involved	VBN	O
in	IN	O
the	DT	O
complete	JJ	O
life	NN	O
cycle	NN	O
of	IN	O
the	DT	O
project.	NN	O
.	.	O
Developed	VBD	O
the	DT	O
application	NN	O
as	IN	O
per	IN	O
the	DT	O
functional	JJ	O
requirements	NNS	O
from	IN	O
the	DT	O
analysts	NNS	O
Worked	VBD	O
extensively	RB	O
with	IN	O
JSP's	NNP	SKILL
and	CC	O
Servlets	NNP	SKILL
to	TO	O
accommodate	VB	O
all	DT	O
presentation	NN	O
customizations	NNS	O
on	IN	O
the	DT	O
front.	NN	O
.	.	O
Created	VBN	SKILL
and	CC	O
deployed	VBN	SKILL
web	NN	O
pages	NNS	O
using	VBG	O
HTML	NNP	SKILL
JSP	NNP	SKILL
JavaScript	NNP	SKILL
and	CC	O
Java	NNP	SKILL
script	NN	O
Developed	VBD	O
the	DT	O
client	NN	O
side	NN	O
validation	NN	O
using	VBG	O
JavaScript	NNP	SKILL
Developed	NNP	O
JSPâ€™s	NNP	SKILL
for	IN	O
the	DT	O
presentation	NN	O
layer.	NN	O
.	.	O
Good	JJ	O
exposure	NN	O
with	IN	O
SQL	NNP	SKILL
